Gene ID	Gene Name	adipose tissue	adrenal gland	bone marrow	cerebral cortex	colon	duodenum	endometrium	esophagus	fallopian tube	gall bladder	heart	kidney	liver	lung	lymph node	ovary	pancreas	placenta	prostate gland	rectum	saliva-secreting gland	skeletal muscle tissue	small intestine	smooth muscle tissue	spleen	stomach	testis	thyroid gland	tonsil	urinary bladder	vermiform appendix	zone of skin
ENSG00000172575	RASGRP1	0.9	2.0	15.0	45.0	3.0	5.0	4.0	13.0	12.0	9.0	1.0	9.0	1.0	11.0	65.0	1.0	0.9	3.0	2.0	4.0	2.0		7.0	2.0	22.0	13.0	8.0	2.0	36.0	13.0	37.0	16.0
ENSG00000173327	MAP3K11	18.0	11.0	15.0	13.0	20.0	31.0	13.0	7.0	19.0	14.0	6.0	14.0	11.0	41.0	20.0	11.0	4.0	32.0	20.0	7.0	10.0	3.0	32.0	9.0	53.0	16.0	15.0	13.0	8.0	14.0	31.0	10.0
ENSG00000173692	PSMD1	67.0	75.0	45.0	130.0	71.0	62.0	97.0	81.0	65.0	71.0	41.0	47.0	33.0	58.0	62.0	49.0	7.0	85.0	70.0	75.0	17.0	44.0	58.0	118.0	60.0	47.0	82.0	88.0	82.0	73.0	80.0	61.0
ENSG00000173757	STAT5B	89.0	70.0	73.0	52.0	35.0	28.0	167.0	46.0	103.0	84.0	23.0	37.0	17.0	74.0	129.0	165.0	8.0	87.0	72.0	38.0	27.0	35.0	39.0	141.0	99.0	40.0	55.0	78.0	78.0	64.0	109.0	46.0
ENSG00000173898	SPTBN2	0.6	13.0	5.0	86.0	2.0	2.0	1.0	35.0	11.0	4.0		40.0	6.0	2.0	0.6	2.0	5.0	2.0	30.0	1.0	27.0		1.0	2.0	2.0	2.0	124.0		6.0	3.0	2.0	102.0
ENSG00000174775	HRAS	24.0	25.0	13.0	47.0	19.0	18.0	27.0	48.0	31.0	24.0	20.0	17.0	8.0	35.0	23.0	28.0	5.0	45.0	43.0	11.0	15.0	32.0	21.0	17.0	32.0	18.0	24.0	25.0	18.0	30.0	26.0	73.0
ENSG00000174808	BTC	5.0	5.0		2.0	17.0	11.0	14.0	26.0	33.0	26.0		8.0	0.9	17.0		3.0	1.0	1.0	15.0	17.0	8.0	0.5	14.0	15.0		12.0	2.0	23.0	1.0	14.0	7.0	37.0
ENSG00000175166	PSMD2	81.0	109.0	118.0	123.0	78.0	67.0	144.0	120.0	131.0	97.0	64.0	65.0	36.0	108.0	111.0	92.0	14.0	124.0	98.0	95.0	40.0	84.0	68.0	160.0	93.0	64.0	198.0	145.0	130.0	96.0	118.0	109.0
ENSG00000176884	GRIN1				223.0	1.0	1.0									0.5				7.0	1.0	4.0		2.0				1.0				0.6	
ENSG00000177885	GRB2	78.0	96.0	168.0	149.0	98.0	93.0	117.0	101.0	120.0	130.0	53.0	73.0	40.0	169.0	277.0	99.0	14.0	188.0	105.0	101.0	45.0	18.0	109.0	150.0	222.0	80.0	52.0	128.0	211.0	155.0	257.0	76.0
ENSG00000178568	ERBB4		1.0		17.0					33.0		3.0	12.0		3.0			0.5		1.0		4.0	0.9					12.0	4.0				0.7
ENSG00000179295	PTPN11	106.0	97.0	42.0	232.0	72.0	48.0	129.0	100.0	94.0	102.0	73.0	73.0	61.0	98.0	93.0	77.0	13.0	106.0	98.0	70.0	32.0	34.0	51.0	142.0	69.0	55.0	44.0	158.0	75.0	99.0	97.0	70.0
ENSG00000182585	EPGN								87.0						0.8													1.0		2.0	0.9	5.0	
ENSG00000184009	ACTG1	1300.0	1672.0	1475.0	1626.0	2110.0	1587.0	3001.0	3441.0	3073.0	2870.0	329.0	681.0	727.0	2584.0	4033.0	5861.0	330.0	3120.0	1684.0	1696.0	839.0	97.0	1731.0	2273.0	2317.0	1943.0	1365.0	3489.0	3592.0	2816.0	2918.0	2059.0
ENSG00000184545	DUSP8	8.0	7.0	7.0	46.0	12.0	7.0	15.0	3.0	7.0	12.0	7.0	4.0	2.0	15.0	2.0	0.9	9.0	8.0	8.0	7.0	5.0	3.0	13.0	7.0	12.0	7.0	7.0	4.0	0.7	5.0	5.0	2.0
ENSG00000185291	IL3RA	28.0	6.0	40.0	14.0	15.0	10.0	36.0	15.0	46.0	34.0	9.0	7.0	3.0	65.0	76.0	26.0	3.0	14.0	23.0	19.0	6.0	5.0	10.0	35.0	37.0	9.0	14.0	21.0	30.0	35.0	40.0	22.0
ENSG00000185627	PSMD13	42.0	45.0	63.0	55.0	51.0	48.0	86.0	61.0	76.0	62.0	30.0	31.0	25.0	69.0	97.0	54.0	10.0	82.0	85.0	64.0	25.0	27.0	50.0	76.0	78.0	39.0	67.0	73.0	89.0	62.0	82.0	70.0
ENSG00000185737	NRG3		0.7		35.0					7.0	6.0		0.6		2.0							3.0						2.0	0.7		0.5	0.7	
ENSG00000185950	IRS2	64.0	47.0	106.0	52.0	15.0	10.0	27.0	10.0	13.0	19.0	6.0	7.0	17.0	21.0	8.0	62.0	2.0	24.0	37.0	8.0	4.0	2.0	13.0	12.0	22.0	6.0	10.0	19.0	6.0	8.0	22.0	16.0
ENSG00000185989	RASA3	56.0	14.0	43.0	47.0	14.0	13.0	32.0	15.0	45.0	35.0	10.0	5.0	6.0	36.0	105.0	12.0	5.0	38.0	17.0	14.0	7.0	8.0	14.0	29.0	75.0	22.0	21.0	39.0	35.0	36.0	60.0	16.0
ENSG00000188766	SPRED3	1.0	0.9		8.0		2.0	0.8	0.8	0.7	1.0				0.6	0.6			0.9	0.8	0.7			2.0	3.0		0.8	2.0	2.0		0.9	2.0	2.0
ENSG00000196455	PIK3R4	23.0	26.0	19.0	37.0	24.0	19.0	43.0	27.0	42.0	33.0	10.0	22.0	20.0	36.0	33.0	48.0	4.0	32.0	33.0	24.0	13.0	4.0	21.0	41.0	37.0	21.0	45.0	60.0	29.0	31.0	30.0	29.0
ENSG00000196468	FGF16	0.5																															
ENSG00000196712	NF1	9.0	12.0	4.0	27.0	14.0	8.0	21.0	9.0	19.0	17.0	7.0	13.0	7.0	11.0	12.0	24.0	3.0	21.0	14.0	12.0	7.0	2.0	10.0	15.0	12.0	10.0	21.0	39.0	10.0	16.0	12.0	11.0
ENSG00000197122	SRC	8.0	36.0	17.0	18.0	33.0	60.0	45.0	30.0	38.0	78.0	3.0	15.0	4.0	40.0	14.0	26.0	7.0	26.0	55.0	34.0	8.0		61.0	42.0	35.0	74.0	73.0	17.0	16.0	51.0	30.0	25.0
ENSG00000197170	PSMD12	29.0	42.0	59.0	47.0	27.0	19.0	36.0	36.0	26.0	39.0	16.0	27.0	32.0	33.0	36.0	26.0	7.0	39.0	32.0	27.0	16.0	17.0	20.0	35.0	31.0	23.0	61.0	41.0	35.0	32.0	43.0	33.0
ENSG00000197283	SYNGAP1	4.0	8.0	5.0	38.0	4.0	4.0	26.0	5.0	23.0	17.0	2.0	3.0	0.8	10.0	14.0	28.0	1.0	12.0	10.0	5.0	3.0	0.5	6.0	25.0	15.0	5.0	17.0	10.0	6.0	11.0	17.0	7.0
ENSG00000197461	PDGFA	11.0	9.0	0.8	30.0	22.0	19.0	18.0	12.0	22.0	20.0	10.0	11.0	4.0	42.0	4.0	4.0	18.0	46.0	38.0	19.0	14.0	6.0	30.0	16.0	26.0	25.0	6.0	9.0	3.0	17.0	12.0	17.0
ENSG00000197694	SPTAN1	58.0	49.0	27.0	223.0	52.0	32.0	114.0	66.0	148.0	76.0	43.0	43.0	18.0	124.0	73.0	95.0	8.0	110.0	58.0	55.0	25.0	7.0	43.0	129.0	84.0	41.0	123.0	97.0	51.0	65.0	76.0	114.0
ENSG00000198223	CSF2RA	5.0	8.0	22.0	11.0	6.0	6.0	5.0	6.0	5.0	27.0	1.0	1.0	2.0	17.0	31.0	4.0	0.8	116.0	4.0	6.0	2.0		7.0	5.0	20.0	6.0	1.0	3.0	27.0	15.0	43.0	5.0
ENSG00000198369	SPRED2	39.0	23.0	7.0	60.0	36.0	27.0	55.0	23.0	44.0	42.0	14.0	24.0	21.0	52.0	31.0	35.0	7.0	41.0	33.0	36.0	19.0	3.0	28.0	39.0	22.0	40.0	16.0	56.0	34.0	35.0	25.0	17.0
ENSG00000198668	CALM1	232.0	192.0	234.0	1471.0	257.0	256.0	186.0	366.0	296.0	231.0	162.0	200.0	93.0	317.0	202.0	173.0	28.0	240.0	238.0	242.0	109.0	120.0	266.0	288.0	230.0	136.0	157.0	166.0	168.0	210.0	204.0	143.0
ENSG00000198915	RASGEF1A	0.5	3.0	4.0	27.0	0.7	1.0	3.0	1.0	6.0	3.0	0.8	1.0		2.0	9.0	2.0	0.9	1.0	2.0	0.6	2.0		0.7	1.0	5.0	0.8	5.0	1.0	6.0	2.0	2.0	0.9
ENSG00000204264	PSMB8	37.0	46.0	91.0	17.0	91.0	106.0	66.0	35.0	81.0	77.0	11.0	25.0	26.0	97.0	202.0	56.0	3.0	46.0	44.0	113.0	43.0	3.0	114.0	63.0	171.0	79.0	9.0	46.0	162.0	91.0	156.0	69.0
ENSG00000205220	PSMB10	7.0	12.0	31.0	7.0	20.0	50.0	14.0	7.0	30.0	27.0	4.0	7.0	6.0	25.0	74.0	12.0	2.0	24.0	18.0	9.0	19.0	1.0	47.0	5.0	69.0	23.0	6.0	19.0	20.0	26.0	52.0	5.0
ENSG00000213281	NRAS	45.0	26.0	143.0	51.0	89.0	55.0	68.0	69.0	45.0	82.0	12.0	42.0	29.0	75.0	105.0	38.0	7.0	97.0	42.0	80.0	18.0	5.0	61.0	60.0	67.0	59.0	39.0	76.0	86.0	75.0	98.0	68.0
ENSG00000213658	LAT			0.8			0.9				1.0				2.0	13.0					1.0			1.0	0.5	4.0	1.0		0.8	2.0	0.7	4.0	1.0
ENSG00000221983	UBA52	200.0	173.0	425.0	163.0	221.0	138.0	266.0	159.0	313.0	186.0	82.0	142.0	126.0	216.0	418.0	530.0	85.0	283.0	187.0	193.0	160.0	112.0	160.0	236.0	416.0	162.0	188.0	227.0	453.0	207.0	320.0	198.0
ENSG00000240065	PSMB9	15.0	14.0	25.0	14.0	25.0	55.0	24.0	11.0	29.0	28.0	6.0	8.0	14.0	75.0	138.0	21.0	1.0	18.0	16.0	30.0	16.0	2.0	67.0	24.0	175.0	41.0	6.0	16.0	69.0	40.0	96.0	30.0
ENSG00000259207	ITGB3	4.0		4.0	0.9	4.0	4.0	20.0	5.0	13.0	8.0	2.0	8.0	2.0	5.0	1.0	1.0		7.0	6.0	7.0			4.0	32.0	3.0	2.0	5.0	70.0	1.0	7.0	10.0	0.8
ENSG00000273079	GRIN2B				13.0											0.5												0.5					
ENSG00000277586	NEFL		28.0		543.0	5.0	1.0		5.0	0.5			4.0							3.0	3.0			4.0	4.0			7.0			0.5	4.0	
ENSG00000277791	PSMB3	105.0	150.0	185.0	103.0	126.0	119.0	114.0	103.0	194.0	139.0	81.0	85.0	85.0	136.0	223.0	88.0	22.0	181.0	132.0	152.0	61.0	49.0	123.0	177.0	167.0	104.0	91.0	175.0	211.0	141.0	207.0	151.0
